,SST Bayspar (°C) Low Mid LOESS,SST Bayspar (°C) High LOESS,SST Bayspar (°C) Gradient
47.400000000000006,32.78769010076212,30.411910958898982,2.3757791418631378
47.6,32.47380549357622,30.517465235928388,1.9563402576478346
47.800000000000004,32.54671706151966,30.74422227008385,1.8024947914358087
48.0,32.18682970403586,31.10111670086398,1.085713003171879
48.2,32.291286248763434,31.171325484874515,1.119960763888919
48.400000000000006,32.278600932884736,31.746092836102246,0.5325080967824896
48.6,32.196745484286375,31.881088194781896,0.3156572895044789
48.800000000000004,32.19211911945771,32.26267209334129,-0.07055297388357928
49.0,32.35452065736684,32.22297249626818,0.13154816109866374
49.2,32.328958933122,32.273020381940256,0.05593855118174673
49.400000000000006,32.27657959351496,32.726311340294124,-0.4497317467791646
49.6,32.19335983054849,32.87446431588294,-0.6811044853344512
49.800000000000004,32.269519641103486,32.93297185102098,-0.6634522099174944
50.0,32.232225795456344,33.141272188018306,-0.9090463925619616
50.2,32.16827172673141,32.71481869912848,-0.5465469723970671
50.400000000000006,31.9116879970651,32.88639374191736,-0.9747057448522582
50.6,32.11290819029406,33.342127243937895,-1.2292190536438383
50.800000000000004,32.155957529347305,33.54123326540953,-1.3852757360622263
51.0,32.088763560731515,33.36224707899762,-1.2734835182661044
51.2,31.89429268097625,33.26531247273873,-1.3710197917624782
51.400000000000006,31.852621418948075,32.62642944371698,-0.7738080247689041
51.6,31.87264059409671,33.241107985084646,-1.368467390987938
51.800000000000004,31.815392213558532,34.018724442065675,-2.2033322285071435
52.0,31.785290013268366,34.2214589514523,-2.4361689381839327
52.2,31.782406127822988,33.70566381935673,-1.9232576915337418
52.400000000000006,31.772099014195433,34.651612717001235,-2.879513702805802
52.6,31.684557832868443,34.62199955585593,-2.9374417229874865
52.800000000000004,31.26466928110861,35.46098889881895,-4.196319617710337
53.0,31.463564546268742,34.9655623636858,-3.501997817417056
53.2,31.567598392460454,34.7501094311756,-3.1825110387151483
53.400000000000006,32.12904711990415,34.83600501558853,-2.7069578956843827
53.6,31.747831901870626,34.011383697591,-2.2635517957203746
53.800000000000004,32.74583270410421,34.284847169269256,-1.539014465165046
54.0,32.17708617870028,34.47423553754874,-2.297149358848465
54.2,32.51579516841061,33.05158342966531,-0.5357882612546945
54.400000000000006,32.03420076597876,30.13111243540075,1.9030883305780115
54.6,31.355261157871567,28.80194892917245,2.5533122286991166
54.800000000000004,31.693433274225896,27.95828701949794,3.7351462547279546
55.0,31.859910632907294,25.630134838767685,6.229775794139609
55.2,31.922266193580015,24.950884042759096,6.971382150820919
55.400000000000006,32.33280739574428,25.049335488305527,7.283471907438756
55.6,33.55822261061356,28.864704193599117,4.693518417014445
55.800000000000004,34.721632212913846,29.09694190252697,5.624690310386875
56.0,37.5815420187843,24.914325999717423,12.667216019066874
56.2,35.45474023367411,25.688792727684646,9.765947505989462
56.400000000000006,34.878359286089456,25.184372447853907,9.69398683823555
56.6,35.409077729406725,25.03015662231772,10.378921107089006
56.800000000000004,34.90229675669214,24.875940796781517,10.026355959910621
57.0,34.55780927636917,24.72172497124533,9.83608430512384
57.2,34.173592134520085,24.567509145709128,9.606082988810957
57.400000000000006,33.789374992671014,24.413293320172933,9.376081672498081
