Age (Ma),SST Bayspar (°C)
13.014,20.5864093616997
13.031,19.9665080569871
13.047,22.9540860336618
13.0660714285714,15.8997977841336
13.068,20.8377736941576
13.084,21.6449301843232
13.101,20.8603624176301
13.117,20.6730150644807
13.1325892857142,17.0985501623685
13.2,9.07844092897512
13.279,22.4565406365988
13.294,22.6111670288927
13.3,15.0954988556789
13.312,21.6868728361619
13.328,22.2888695393323
13.345,21.1354407080357
13.361,23.136379806905
13.3818181818181,13.0880398515403
13.389,22.8198173803018
13.41,17.9893996574131
13.419,24.7214810527442
13.44,10.7596002167854
13.462,22.0202967016353
13.47,15.4080621768997
13.492,24.5007847169409
13.521,24.5188784799023
13.55,21.4381554820373
13.5939393939393,11.8874650427958
13.609,23.4185751090618
13.61,16.3344352093911
13.633,25.5940348788542
13.64,11.8457072707089
13.66,15.1009207216968
13.66,23.2508529809399
13.673,20.0414816743572
13.6848484848484,13.3300115693471
13.6848484848484,11.4784219095341
13.687,23.9664561131412
13.69,13.2898148900597
13.7,21.0120051617955
13.713,23.6357547956352
13.727,22.6538798397101
13.74,21.5954216103862
13.751,21.6306994952187
13.763,19.193202330154
13.774,20.5230844506523
13.7757575757575,16.6977256853733
13.786,23.0667023273148
13.79,13.8290942008236
13.809,22.8692173744294
13.82,23.4838408498736
13.866,22.7923173796977
13.88,13.1902273035708
13.890909090909,8.94119318647443
13.894,23.9779155041102
13.905,22.0712953299697
13.9151515151515,6.51079686975954
13.916,24.3833701828341
13.928,22.2724532684033
13.944,23.7896550234376
13.956,26.1750504583213
13.9575757575757,12.7040520159392
13.967,26.9966916596473
13.98,14.9048961189256
13.989,24.8796128593652
14.0,26.9415338147734
14.0060606060606,21.1192443258695
14.012,27.7304516051821
14.023,25.7673242146253
14.034,25.0067638045955
14.045,24.8834951979784
14.0484848484848,17.734083890842
14.068,24.4085957198124
14.07,13.3509157422288
14.072,27.4847516098407
14.08,23.9763002728668
14.082,24.6254685788119
14.085,25.7891572331427
14.087,23.7289253633289
14.09,23.3772497351487
14.092,25.1634178602473
14.095,25.8117631153224
14.0969696969696,19.0957232166777
14.102,24.3837009036491
14.113,27.8515510560673
14.125,25.992552602812
14.136,23.898552878609
14.148,24.7683264200139
14.159,23.4031867274567
14.16,20.6735280329789
14.1696969696969,20.9865376733367
14.171,22.7627928321725
14.183,22.7036714745316
14.206,25.2591616884749
14.217,25.6032443445415
14.2181818181818,18.3835040552995
14.24,26.2803013374195
14.25,11.8875560286051
14.309,29.301549895275
14.3090909090909,25.8553302118865
14.32,10.0045199199597
14.332,28.0671390965654
14.355,25.0245540438996
14.36,10.6655322732059
14.4012121212121,21.6606427793236
14.412,25.720712792568
14.435,28.6976875523325
14.458,24.6697164539188
14.527,26.5363203749696
14.562,25.7617242256756
14.642,25.3669729047636
14.674,28.3145457807421
14.7454545454545,25.8904854621814
14.769,24.0787791577895
14.7939393939393,21.8026962291445
14.797,25.7620980752792
14.8,22.066876177603
14.8363636363636,28.9222655898284
14.86,18.6042391840854
14.9272727272727,27.4726804890854
14.982,25.7989944182897
15.013,27.3788061885532
15.0181818181818,26.9271969006419
15.108,25.7889044217983
15.14,24.8141170195678
15.2,33.3425633575476
15.235,24.8649969396651
15.26,13.637845153868
15.266,26.6982198437809
15.2675675675675,24.3225763430735
15.2929054054054,25.7935527515587
15.3351351351351,27.1316279698562
15.361,26.3424408112624
15.392,25.4391827962695
15.45,10.9801667356267
15.471,27.139184898207
15.487,27.0349007415307
15.59,15.6128411051435
15.65,14.8217180874033
15.656081081081,21.5925137639063
15.7067567567567,21.1724794590379
15.7574324324324,28.6714550008558
15.8081081081081,18.4808448369118
15.8587837837837,28.2143709940038
16.0277027027027,25.0082843339246
16.0783783783783,21.1053794921539
16.1222972972972,21.4318561902726
16.29,17.2722446144607
16.2979729729729,26.9974196160701
16.3486486486486,20.564915071286
16.3993243243243,25.32399621132
16.43,21.0023259687012
16.45,29.1677318181097
16.5675,24.4623811046634
16.63,17.5280940489584
16.685,18.8009407409088
16.77,20.0179277479032
16.8,19.756396534607
16.8025,18.6295506202464
16.8416666666666,19.214069073268
16.94,16.6375686010689
16.95,19.3183159169416
16.97,19.103513465789
17.0766666666666,26.6981967902579
17.1925999999999,18.2078817518742
17.3116666666666,32.974797916581
17.5858333333333,22.9552091098472
17.9383333333333,21.5937957138025
18.33,26.4942287272908
18.4474999999999,35.4714793428397
19.0741666666666,35.6338416576118
19.6616666666666,31.4667023040255
19.8167666666666,38.3440653212578
19.9358333333333,19.9512859191757
20.2844166666666,19.5439008497968
20.5625,24.53927601939
20.68,26.2569900271059
21.4899666666666,29.3987185372439
22.0508333333333,24.8436931858424
22.51401,13.5908690413719
22.51708,11.7721911069963
22.527150000000002,12.6278594089175
22.54028,14.0125127459915
22.6383333333333,19.8440031392237
22.795,17.4559813320607
22.93826,17.1682964095693
22.959709999999998,17.0532699121436
23.01541,10.3069574436675
23.03,13.9539472384975
23.043779999999998,16.6528534630018
23.06058,14.9214004060599
23.164270000000002,18.0633384749919
23.1757,13.767420882076
23.180400000000002,17.0190322047544
23.18612,13.6790285357828
23.19687,17.3033275675742
23.21132,12.8630127003223
23.21233,13.1679486869706
23.213169999999998,11.9975683275817
23.22191,20.878813653448
23.22409,16.71044626329
23.22897,17.854340729792
23.285700000000002,19.7970319467321
23.30206,17.6083541705171
23.3131,18.6837766971775
23.32294,16.4038855573834
23.3852825552825,21.7259908738244
23.47944,15.4594423515874
23.483400000000003,16.3742688401446
23.5475282555282,24.9048010160156
23.5617395577395,23.6348550313997
23.58152,19.6071028711926
23.587349999999997,16.9057027819489
23.58785,15.1689701647983
23.590259999999997,17.1019771789827
23.59297,18.5123167126787
23.59718,19.8110592331936
23.670560000000002,16.807184067226
23.76793,14.3527785219026
23.77456,15.0542381363664
23.789009999999998,13.711921192219
23.871119999999998,17.6626080323453
23.88939,14.1143000366212
23.960259999999998,20.4067026948981
24.147869999999998,13.4123465904384
24.1550614250614,19.3829416509892
24.1555,21.4229478237701
24.16514,16.1613845299224
24.16815,13.8387872393845
24.245240000000003,19.3949986344682
24.341810000000002,14.2077829921712
24.35586,21.0051807022798
24.44851,12.4767337446283
24.632009999999998,16.922019224339
24.741130000000002,18.6092197626535
24.77948,15.9722278708594
24.98689,19.0413379258218
25.11585,15.727062471061
25.19393,24.5639654604018
25.2801228501228,21.9461603586704
25.45447,19.1821464285147
25.60173,16.3517206047202
25.61337,12.35676607238
25.92381,23.298693090016
26.1719859649122,22.6805259828192
26.18029,17.2610588630621
26.28939,15.8550665664396
26.32532,22.0276012295118
26.40125,17.398266894235
26.42869,18.8655555478751
26.7960477192982,22.8678699290821
26.89524,18.7821901242109
26.905099999999997,16.8951726722079
26.92048,20.3582229635174
27.02826,19.1002213401621
27.399900000000002,20.1074634072305
27.412770000000002,16.0916785376912
27.43399,19.6415505072372
27.58095,21.0394075307029
27.5959859649122,21.3440697706356
28.07076,21.2281727083894
28.111189999999997,19.3202612470574
28.141959999999997,16.9983643407054
28.1455999999999,25.5184303548861
28.21359,19.7733151833011
28.52783,19.3374840762946
28.581,20.6952334916161
28.72889,18.6714531463329
29.71378,19.7903909880356
29.807830000000003,16.9662502513845
29.91836,19.2844448395958
29.99865,20.7723158293386
30.51211,16.5769267596394
30.591849999999997,21.825273810245
30.60492,21.3849047190895
30.61866,19.655301285344
30.632060000000003,19.8184123591264
30.63474,20.0242030985519
30.64479,19.7889543947369
30.65451,19.7271706880712
30.661540000000002,22.7188624668376
30.67193,21.1336942023014
30.76675,19.1326116616633
30.79288,18.310370585068
30.812990000000003,18.5671873261357
30.82639,19.1167435436237
30.83309,17.1501000054965
30.83644,20.8034764361184
30.84314,20.1659031614256
30.84984,19.4073135143461
30.856540000000003,19.9045218029768
30.86325,21.3043317582316
30.86995,20.5977202098835
30.87698,20.7511939411273
30.88335,22.9119899976519
30.90027,20.1523546742208
30.9135,19.7452515792193
31.74677,18.3826914026898
31.83571276595745,16.2090976397176
32.0835,16.9210421979504
32.12722,15.9172865446935
32.41238297872341,9.95182786598336
32.5829908864954,11.6568187437648
32.7604357912179,12.5474867335065
32.8871168185584,12.1190961596949
33.0327,16.8209435889317
33.055980000000005,20.896592994113
33.12651,18.3221941809013
33.1729494614747,9.30847499045586
33.2822518641259,11.9762639414621
33.30202,20.4330989567478
33.4481110190555,12.1379944692521
33.476618061309,9.96502019498681
33.5,
33.5012987012987,19.1590400387753
33.5897315658658,9.49354424875237
33.5985263157895,23.6031046558192
33.6133603976802,9.86142596896493
33.6172631578947,24.2762202494629
33.6181818181818,18.5909765482497
33.6406315789474,26.1669859147159
33.6411578947368,26.3876651339962
33.6555789473684,25.7372859755573
33.6921052631579,27.8685255940617
33.7320930232558,26.1986035203018
33.7545454545454,17.1853731775984
33.8326511627907,25.761617589987
33.890909090909,18.4572588010006
34.0,15.0019652580653
34.0392891466446,11.5830466080157
34.1874647887324,16.5223555472003
34.2020994200497,17.8105421531148
34.2610389610389,18.7331214465857
34.3237497928749,14.8763404691652
34.3714127516779,16.393776584215
34.5,28.6121905087833
34.5707906976744,25.4544902705613
34.6906046511628,26.2976868745935
34.7483720930233,26.8538584747217
34.7675324675324,20.1571026463453
34.8382648057337,19.9433593211263
34.9161373066767,21.7066931248616
35.1584033613445,19.5873638727066
35.3624295302013,20.8225724432921
35.4092996108949,19.7191439553811
35.5271627906977,
35.8609946949602,25.3532398521073
36.2680238726791,22.5931776697607
36.5293103448276,23.3381257746946
36.598899204244,23.7038746162162
37.01,19.7212026608156
37.2061224489796,22.6781044905472
37.2502137232846,18.7781050105917
37.4,16.2025343900052
37.4714285714286,22.013487414922
37.5,12.1071472459072
37.8566265060241,13.97590418688
37.8753179190751,21.9974838165163
37.9869942196532,20.04136131962
38.0,27.7500982567161
38.1629287090559,20.1133347036451
38.21000000000001,20.9930724519173
38.2777071290944,17.163543767226
38.4,16.5907410189472
38.538658536585366,20.5582300746665
38.5953698630137,20.979962155506
38.73331619537275,20.1757230769145
38.8842519685039,27.5188155434775
38.96776349614396,21.9170603479975
39.19634961439589,21.8887077082959
39.483547557840616,23.5503072778593
39.5,18.8458674330621
39.6344905660377,16.4972053568816
39.6945849056604,20.3595947672638
39.77660668380463,25.2350194637203
39.9407174887892,7.42549759655202
39.975886889460156,26.4884771985858
40.0084603886398,21.5238044833763
40.034498714652955,25.8509109252355
40.133423019432,23.003512822841
40.241,20.9740522635042
40.2995076726343,3.27133375419493
40.40933333333333,23.6532673910989
40.5,15.7741120492015
40.577666666666666,23.7201491537436
40.745999999999995,23.0834044544615
40.91433333333333,23.3024522591684
41.0,15.7251698038602
41.1965,22.5998793727854
41.207499999999996,22.5264554186888
41.2185,23.1363886922014
41.2295,22.9509807391401
41.2405,23.3448888241831
41.2515,23.1595593752119
41.2845,23.6814110858629
41.2955,24.0304327461934
41.30925,22.9609423375549
41.32025,22.6467534597132
41.33125,22.8301736937778
41.345,24.1737288060462
41.356,23.8387039775253
41.367,23.9817128385841
41.378,23.4310784790708
41.4042007591733,26.9400730093288
41.465833333333336,25.5031284176065
41.6,21.4536652037075
41.7937621256854,26.9455949346576
41.8,23.6317980662118
41.80708333333333,24.4119715648677
41.9,18.8262245255017
42.0,20.2519215900715
42.0,20.9751301486005
42.0,24.2885772437445
42.309416666666664,24.0887110066373
42.3106330196749,24.2395078400443
42.73316666666667,25.5720348278936
43.07216666666667,23.7034015793062
43.34525,22.6120924332479
43.5,22.2939052834256
43.5503823178017,28.8611234413406
43.55088068181818,25.0654314043358
43.8,21.23839513529
43.880852272727275,25.7455268535149
43.933125,23.51515263508
43.9835762644365,24.5832359138082
44.0,19.5913453540031
44.0,19.964294805912
44.031136363636364,23.3716243594575
44.19775568181818,22.5215930815711
44.344772727272726,22.8632856104865
44.439517045454544,21.5913887934496
44.56039772727273,23.6943521422055
44.658409090909096,24.4298416650032
44.662550776583,25.9105077337844
44.80542613636364,24.6300056221369
44.87403409090909,22.7518185682733
44.947542613636365,23.1320978536417
45.0,20.4366951033515
45.0255217045002,22.9026534040726
45.0966567104739,28.8467428220156
45.14519886363637,24.2851718335655
45.27914772727273,24.4494808197866
45.44462357954546,25.7610274426451
45.49607954545455,26.0804516854819
45.5120669056153,21.4713456067103
45.51796875,27.8413154396355
45.56011363636364,28.0495548321692
45.60095170454546,26.5656491604818
45.76454411764707,25.7200096628525
45.849117647058826,28.1272658731102
45.9883362521891,23.0909890515724
46.07544117647059,27.4387564144502
46.18979411764706,27.7258741477276
46.2766549912434,
46.2766549912434,33.9517975671611
46.420882352941184,31.0458711472828
46.76036764705882,28.6750408246449
47.04029411764706,30.2593400613283
47.22742153,30.1575687714755
47.344044117647066,28.8037088166655
47.380440251572324,31.3595240933861
47.5235955649419,
47.566125786163525,30.6898487379898
47.601132075471696,30.5525117964828
47.60716349,30.8462111588901
47.63027152,31.2175248754971
47.84084905660378,30.4464307506941
47.9169496855346,29.74277164709
47.958805031446545,29.2261259738784
47.96918929,30.237267003834
48.02213622,32.3789662008741
48.07447798742138,31.0618994806645
48.11100628930818,31.7971458249495
48.24798742138365,30.9933828340295
48.37229102,32.2833807126011
48.37735849056604,30.4033888475388
48.38718266,32.0121725823321
48.41374613,30.8217311694183
48.43990712,33.4397036816581
48.453459119496856,32.0710775403595
48.46204334,33.6862115432143
48.47814241,31.9040068881304
48.578255319148944,31.7519314434643
48.60425531914894,31.0783114193565
48.74055728,30.249365534271
48.74255319148937,31.1102111507164
48.74619195,30.2877804376955
48.77034056,32.4746172979215
48.77839009,32.633007209637
48.82774468085107,32.0611642285875
48.89468085106384,33.2418036530318
48.936170212765965,32.8908323011625
49.10931914893617,33.0541381798436
49.22936170212766,33.7269106439325
49.275276595744685,26.9260253372497
49.287446808510644,34.7637647082232
49.30127659574468,32.8712001508992
49.43309090909091,33.249161534373
49.6248659158337,
49.65243636363636,32.2343209006595
49.8536067344529,
50.08938181818183,34.7671475713797
50.16152727272726,33.5784590548203
50.33374545454545,33.0311658444911
50.63209999999999,33.5667578166014
50.783349999999984,33.323116078677
51.409525,32.7090900688845
51.51434783,29.1029604924294
51.53484472,33.3651871691097
51.55534161,34.6397328373246
51.57583851,31.3026263298349
51.5963354,34.5439097613544
51.6168323,34.4364506983239
51.63732919,31.777587671474
51.65782609,34.8394616794228
51.67832298,34.5453936163206
51.71829193,35.1531431185012
51.73878882,34.1323422762331
51.80130435,34.5174041354353
51.8207764,33.3694266857611
51.84888889,35.5971981351809
51.88037037,34.6045217132605
51.91185185,30.9084056364314
51.94333333,34.2071517512376
51.97481481,33.9307792002638
52.00581932,34.5794056881522
52.01066875,34.299990699966
52.02012515,34.5787418805186
52.02497458,34.4288986208176
52.36443488,34.2353179500862
52.37437622,34.8863672696764
52.37922566,34.4167858341699
52.38407509,33.7768429904921
52.74430903155604,30.310676915316
52.74920339,35.1011218448603
52.75530508,35.3628614225087
52.75835593,36.2493097357038
52.76140678,35.5553599465787
52.76445763,35.1365052256583
52.77361017,36.9352610144904
52.77666102,35.2967618425875
52.77971186,35.2799541043264
52.78261017,33.6366893314429
52.7949661,36.0330484777726
52.79786441,35.6812135478929
52.8010678,36.1916007112256
52.80411864,35.1555261770123
52.80716949,35.3915088110563
52.80991525,35.2509031807415
52.81632203,35.0910638209934
52.81937288,36.5352869125611
52.82242373,35.7129745138063
52.82547458,34.2400052044599
52.82837288,35.5492186733205
52.83142373,35.2400795220544
52.85598305,34.8114829704361
52.8590339,36.09771425411
52.86513559,35.1681307025897
52.86818644,34.7239752091128
52.87718644,36.0156075159567
52.88038983,35.1518213021445
52.88344068,35.682478719028
52.88649153,34.3699178453562
52.88938983,34.9233009856854
52.89564407,33.9680166901083
52.89869492,34.3524369410501
52.90479661,34.7746996325845
52.90784746,34.2591985676403
52.917,34.2211683415955
52.91989831,34.9045646476964
52.92294915,34.9625049490358
52.92767797,34.5890040456003
52.92920339,35.9263163355623
53.04208475,35.5448900082635
53.04498305,35.5123347785956
53.04818644,35.7034167948975
53.05123729,34.9865317429843
53.05428814,34.7389241820007
53.05733898,35.8247151652526
53.06954237,35.4728966986882
53.08227595,34.9055470240966
53.084678998911855,33.5210622373691
53.08687943,36.0697350177581
53.09389426,34.2118724803336
53.09805932,35.1228644896909
53.1026628,35.1903593512196
53.10704707,34.5876471218629
53.11143133,34.2504976711905
53.1158156,35.1670732220096
53.12019987,34.9016923859671
53.12458414,34.3356717670715
53.12896841,35.6102570241495
53.13335268,34.9426169780786
53.13773694,34.955771526937
53.14212121,35.9936106601868
53.14628627,34.0886565079171
53.15088975,34.5956447824557
53.15921986,35.0630919033785
53.17237266,34.9685609204727
53.17675693,34.6195066036416
53.18552547,34.643396929877
53.188269858541894,32.9862972648158
53.21183108,34.0671411000694
53.21621534,34.8920071232521
53.22059961,34.7146054926024
53.23682141,34.6895188623038
53.24120567,35.3296638860527
53.24558994,36.0529658946078
53.26312701,35.3755394782877
53.26751128,33.3861236219587
53.28855577,35.2563081282777
53.30170858,35.999978723319
53.31047711,36.4747400438346
53.31486138,35.5414413679977
53.31924565,34.6375038599504
53.32362992,35.4685322924794
53.32801418,34.7234972007715
53.33239845,34.4116306120595
53.33678272,36.0928439370804
53.35037395,35.1688452590172
53.35475822,34.7110061987597
53.35914249,34.7913949111157
53.36791103,35.830269617636
53.45051746,34.1637318632516
53.45426908,32.8263471795025
53.4580207,35.2391013418832
53.46177232,33.9498605726958
53.46927555,36.599113415086
53.47302717,33.8256884130376
53.47677878,34.2759567539672
53.48784605,32.8642241412614
53.49141009,35.6287958750322
53.50491591,33.9702788696856
53.50866753,33.3888194381505
53.51241915,35.3136999572433
53.523674,36.2196244405086
53.52742561,33.7559577473809
53.528639825897706,30.5403238512583
53.53117723,33.0884082527017
53.56156533,33.8470312670818
53.56906856,33.708709397777
53.59157827,35.8602514093209
53.5990815,33.9314779712857
53.60958603,33.619760763044
53.61333765,35.0498756532742
53.61708926,30.8394166365341
53.62084088,33.4966976960102
53.6245925,33.5711605002465
53.62890686,34.8562283124794
53.63209573,34.185727304434
53.632230685527745,33.3221711456031
53.63584735,36.4179339269659
53.64335058,33.3434065599788
53.64672704,37.0051650026259
53.65010349,36.0042718574721
53.65460543,32.0443408374187
53.65835705,36.0656736529743
53.6656727,33.8491360170169
53.67317594,34.2203739052975
53.68443079,34.5029909610816
53.68818241,34.0276151941697
53.69549806,33.7441666044607
53.69812419,33.4855628099326
53.71921938,33.745105070294
53.72675639,29.1014318057536
53.74183042,33.7443888732751
53.74936743,35.3036337183755
53.75690444,33.9183627522315
53.76444145,34.7968325236566
53.91141319,34.7935486705793
53.9189502,33.0434665892353
53.92648721,36.4302318158652
53.93402423,35.0842380907622
53.94156124,35.1568915484264
53.94909825,35.751558775429
53.95663526,35.3069280609564
53.96417227,35.0797364508355
53.97208614,36.2000054164218
53.99246987951807,31.5333071429339
53.99294382,34.7428862301065
54.00588764,36.0875147090241
54.02098876,35.4788788775133
54.05910112,34.0660161745509
54.06479518072289,30.3809689158474
54.07348315,33.778634446176
54.08786517,35.2206187027711
54.11662921,32.5854153754069
54.13101124,33.7361625291323
54.14539326,33.5092664380153
54.15977528,32.7639076225516
54.16621686746988,28.988968767946
54.1741573,33.7251550172554
54.18853933,33.5817584492288
54.20004494,34.1362669629298
54.21442697,34.7653506397459
54.22880899,34.127842528738
54.24319101,33.1288773018327
54.27195506,34.4453523660219
54.290915662650605,30.0244334769221
54.44055421686747,27.4642213656542
54.625108433734944,27.6629562412105
54.76975903614458,25.0045859655208
54.86868674698795,26.1851036691592
54.977590361445785,23.8858696001332
55.10228915662651,27.0608576122202
55.2264,27.3480215555189
55.29432530120482,23.3851367599487
55.30180722891567,23.6374830862722
55.310951807228925,24.4651286739826
55.32716265060241,24.4659707670972
55.34420481927711,23.6103892594848
55.352518072289165,26.2765091919588
55.36340000000001,23.773677971814
55.377,24.0389621965902
55.394000000000005,25.5744934899368
55.41355000000001,25.4520626056098
55.42715000000002,25.4858611153054
55.447550000000014,24.8364408112422
55.45435000000001,25.7171526118517
55.473900000000015,26.2694523955663
55.481550000000006,25.0441991945516
55.4892,24.1034433093002
55.50280000000001,26.9887281958077
55.51300000000002,26.68719175397
55.51980000000001,27.2498156363504
55.52575,27.9803029913667
55.52915,30.1182608009703
55.5337983870968,32.2011239906242
55.53886290322583,32.0526273321776
55.54519354838711,33.7029183222691
55.551524193548396,36.0354689189514
55.55532258064517,35.0790859202258
55.55658870967743,34.6757575232756
55.56165322580645,33.4835802433654
55.566717741935506,33.1714708788232
55.57178225806454,31.5414671263307
55.57684677419356,31.3866535691619
55.581911290322594,24.1349532625681
55.58697580645162,26.2905850119405
55.59457258064516,24.820043323027
55.60470161290324,25.8372300410129
55.63002419354841,26.0489096880308
55.655346774193546,26.7634599664723
55.67054032258066,27.9712873082196
55.68193548387097,26.1860867666207
55.68320161290323,27.2392061223678
55.69459677419357,26.4158139608654
55.70599193548388,26.0041471755408
55.71991935483871,26.069475816142
55.733846774193566,25.9124655098558
55.75916935483873,25.464764200528
55.78449193548387,25.6090157897775
55.8,27.374338245954
55.8,31.6560825583121
55.8,33.5006312498633
55.8,33.4932749558145
55.8,34.7266837049219
55.8,35.3263390996614
55.8,32.2821482349573
55.8,32.267700167648
55.8,30.4450616412201
55.8,28.0013791211694
55.8,27.3726546212055
55.8,26.7571657441326
55.8,31.6417053202296
55.8,24.3272514879547
55.8,24.9495871953138
