Age (Ma),SST Bayspar (°C)
0.0,26.9773951751047
0.0,21.4173760038358
0.000172866520787746,24.9754200149834
0.000358,26.7682524823198
0.002502487831,26.2688346400475
0.0029820000000000003,26.9095189213454
0.004274933167999999,26.1479140617733
0.00440420560747663,29.8859952999341
0.005717,27.2179312772419
0.006140665102,25.8566437453155
0.007073531069,26.1669806052144
0.008099683633,25.4428555118516
0.008544000000000001,27.3340541890977
0.009965415567,25.0037211428104
0.011493,27.0363654705905
0.0118311475,23.6320770813123
0.013441000000000002,26.7696519893386
0.01369687943,24.2299802913024
0.014424,26.7816836052383
0.015210000000000001,26.1865368501129
0.01579582786,23.9785114225281
0.015996,25.9626585567696
0.016782,25.3867388992525
0.017195126810000003,22.2044295332751
0.017568,23.1720776509859
0.018354,23.3659246923868
0.01914,23.9519860512992
0.02,24.3998220796407
0.020319,23.2787101625047
0.022087,23.1477807958817
0.023933,22.9562178349305
0.023956098399999997,21.7929482749985
0.026373999999999998,23.1554618815713
0.028,24.4074552669807
0.029575,23.3485569059033
0.033131999999999995,23.3914566095614
0.0335,23.5500384984047
0.036333,24.1276798968916
0.036645227179999997,22.9283274728888
0.03989,24.3615534330073
0.0412,21.3333287472934
0.044159,24.2866342214646
0.048070999999999996,24.3487852116875
0.051984,24.698192085195
0.05448931452,22.7406560006229
0.055896999999999995,24.6553052993004
0.0583,24.2510658167258
0.058741999999999996,24.5111160524164
0.06,26.0477471768393
0.060876,24.63818212569
0.063011,25.4924600455757
0.06440269638,22.8493919907563
0.064789,25.1302226395692
0.066923,24.4346575183049
0.06836804912,23.8625675974398
0.06976900000000001,25.1344150856378
0.07233340186,24.3806909065802
0.072573,25.0017836953632
0.0736,25.7996633723328
0.076861,26.1775259426994
0.07828143098,24.7107814904571
0.08,27.8868858784473
0.082043,26.4535511403991
0.08422946009,24.9215197617047
0.087604,25.4881693013063
0.08929999999999999,23.5550027122952
0.09017748921,25.0162450365515
0.09292600000000001,25.8379971981951
0.09557,26.0410440787856
0.09612551831999999,25.277641079333
0.098,25.5686042877748
0.10207354739999999,25.8626073594118
0.10215099999999999,26.0650816832266
0.10540000000000001,23.268935466666
0.10561,26.7680343022302
0.1080215765,27.2768333433991
0.108724,26.4684889569352
0.111606,25.5491729400881
0.11320000000000001,23.1061239350505
0.11490900000000001,25.5585755005292
0.11595228199999999,27.0882569993539
0.119726,26.9831954030741
0.12,30.9661155016082
0.1230454235,26.9239326725624
0.124239,27.8807935629209
0.1263478663,24.7516073611255
0.127849,29.7613339255795
0.131487,29.0674341456892
0.1336,26.8370692743836
0.1352123179,25.6791904275696
0.135293,28.0911873933541
0.13781950950000002,25.4822242661406
0.139133,25.4959208658724
0.14,27.1583929780386
0.141295765,24.5673908748568
0.142975,25.1314745599143
0.1439029567,24.1893231945468
0.1465,23.7074227388114
0.146816,24.4185339654364
0.1482482761,23.4761542000922
0.152578,24.6656083367298
0.15619999999999998,25.433006340286
0.1572806742,23.7075419392333
0.16,23.3738372794974
0.160262,24.3012714760541
0.166004672897196,27.4941173294988
0.1666,21.9765375317212
0.16698400000000002,23.2741827708328
0.16901939970000002,23.9507058573937
0.172747,23.7108048553004
0.177549,23.5002471078145
0.1821667723,25.038137651944
0.183311,24.8990238006238
0.19159299999999999,24.0940873149115
0.1948445959,24.5780355939725
0.19902699999999998,24.6919559668791
0.2018878312,25.4507526620379
0.205549,27.1122748361472
0.2089091628,26.9202513157281
0.21,28.3964213859202
0.211256,25.3052447090314
0.21529,28.0391438094277
0.215332,25.6653665774637
0.218027217,26.2312966365577
0.21860400000000002,25.9644401846335
0.221941,25.6583417415091
0.225291,24.9898086904758
0.228643,25.5439034885892
0.2294247847,27.0833405667258
0.23170429820000002,27.2978832034127
0.231994,25.2252674631876
0.235345,25.2788265875767
0.23892,25.725041290264
0.239534,27.5958657674018
0.24033583379999998,26.5073859630558
0.246775,25.8266283022622
0.248142857142857,19.818552481821
0.2484066612,25.4359043315132
0.25,25.0444315813125
0.256127,25.2999681526958
0.2583510735,24.3770189412037
0.2613776337,23.9909416858469
0.262988,25.0599597649595
0.2642600721,24.0061803983122
0.26847699999999997,25.1284458792053
0.2710538405,23.317872436065
0.273966,25.4233304158897
0.27660558420000003,22.2376763623401
0.280827,24.943732855935
0.2826199732,22.1670707070845
0.28906,25.2616028976008
0.28955965279999996,24.2036718583752
0.295921,24.2819581969597
0.3,27.4644281251337
0.30141,24.2836772505077
0.3034390121,26.0961625157024
0.306583541147132,27.4976134045179
0.306899,25.3896968601046
0.31,21.7097547171251
0.31,29.1556364010427
0.3103786917,26.5937497571046
0.312387,23.8860207602074
0.317813,25.4476625733077
0.32249500000000003,25.9897170732171
0.32425805100000005,26.8242207621093
0.32548,25.5751713149683
0.3268855158,25.6995930326633
0.3274824176,24.7401790695389
0.329154,28.5902392440687
0.333354,27.6757540689787
0.337028,28.703156141646
0.339652,26.0764585012327
0.34233600000000003,25.3146202778706
0.34503735879999997,22.9181383667553
0.348584,25.5120248715351
0.3524863215,23.1254933972148
0.355784,25.1733822526804
0.363045,25.3482921756012
0.37,26.5950071698642
0.37030599999999997,24.7264011594738
0.3743950353,23.1194109194322
0.377567,24.6677068312509
0.3807011676,23.4223594578238
0.38482799999999995,25.293133885767
0.39023253069999997,23.6996160326509
0.392159,26.3827428098902
0.399906,28.0478656371109
0.40968400000000005,28.1748140882426
0.4188655708,25.3430119410346
0.42,30.6246489091261
0.421182,28.1319117925363
0.42764013440000004,25.1245724758614
0.429631,27.3731616318163
0.431,23.2049908964313
